# Pres(MeV/fm^3), Enden (MeV/fm^3), nB (1/fm^3)
 2.109e-01  5.203e+01  5.500e-02
 2.398e-01  5.678e+01  6.000e-02
 2.714e-01  6.153e+01  6.500e-02
 3.063e-01  6.628e+01  7.000e-02
 3.449e-01  7.104e+01  7.500e-02
 3.880e-01  7.580e+01  8.000e-02
 4.363e-01  8.057e+01  8.500e-02
 4.905e-01  8.533e+01  9.000e-02
 5.512e-01  9.010e+01  9.500e-02
 6.193e-01  9.487e+01  1.000e-01
 6.955e-01  9.965e+01  1.050e-01
 7.804e-01  1.044e+02  1.100e-01
 8.746e-01  1.092e+02  1.150e-01
 9.789e-01  1.140e+02  1.200e-01
 1.094e+00  1.188e+02  1.250e-01
 1.220e+00  1.236e+02  1.300e-01
 1.357e+00  1.284e+02  1.350e-01
 1.507e+00  1.332e+02  1.400e-01
 1.669e+00  1.380e+02  1.450e-01
 1.842e+00  1.428e+02  1.500e-01
 2.025e+00  1.477e+02  1.550e-01
 2.221e+00  1.525e+02  1.600e-01
 2.430e+00  1.573e+02  1.650e-01
 2.651e+00  1.622e+02  1.700e-01
 2.885e+00  1.670e+02  1.750e-01
 3.133e+00  1.719e+02  1.800e-01
 3.393e+00  1.768e+02  1.850e-01
 3.667e+00  1.816e+02  1.900e-01
 3.953e+00  1.865e+02  1.950e-01
 4.252e+00  1.914e+02  2.000e-01
 4.564e+00  1.963e+02  2.050e-01
 4.888e+00  2.012e+02  2.100e-01
 5.224e+00  2.061e+02  2.150e-01
 5.571e+00  2.110e+02  2.200e-01
 5.930e+00  2.160e+02  2.250e-01
 6.299e+00  2.209e+02  2.300e-01
 6.677e+00  2.258e+02  2.350e-01
 7.065e+00  2.308e+02  2.400e-01
 7.462e+00  2.357e+02  2.450e-01
 7.865e+00  2.407e+02  2.500e-01
 8.276e+00  2.457e+02  2.550e-01
 8.692e+00  2.507e+02  2.600e-01
 9.113e+00  2.557e+02  2.650e-01
 9.538e+00  2.607e+02  2.700e-01
 9.965e+00  2.657e+02  2.750e-01
 1.039e+01  2.707e+02  2.800e-01
 1.082e+01  2.757e+02  2.850e-01
 1.125e+01  2.807e+02  2.900e-01
 1.167e+01  2.858e+02  2.950e-01
 1.209e+01  2.908e+02  3.000e-01
 1.250e+01  2.959e+02  3.050e-01
 1.290e+01  3.009e+02  3.100e-01
 1.329e+01  3.060e+02  3.150e-01
 1.367e+01  3.111e+02  3.200e-01
 1.404e+01  3.161e+02  3.250e-01
 1.439e+01  3.212e+02  3.300e-01
 1.472e+01  3.263e+02  3.350e-01
