# Pres(MeV/fm^3), Enden (MeV/fm^3), nB (1/fm^3)
 2.319e-01  5.204e+01  5.500e-02
 2.687e-01  5.679e+01  6.000e-02
 3.093e-01  6.155e+01  6.500e-02
 3.545e-01  6.631e+01  7.000e-02
 4.046e-01  7.107e+01  7.500e-02
 4.606e-01  7.584e+01  8.000e-02
 5.229e-01  8.061e+01  8.500e-02
 5.924e-01  8.539e+01  9.000e-02
 6.698e-01  9.017e+01  9.500e-02
 7.559e-01  9.495e+01  1.000e-01
 8.515e-01  9.974e+01  1.050e-01
 9.574e-01  1.045e+02  1.100e-01
 1.074e+00  1.093e+02  1.150e-01
 1.204e+00  1.141e+02  1.200e-01
 1.346e+00  1.189e+02  1.250e-01
 1.501e+00  1.238e+02  1.300e-01
 1.671e+00  1.286e+02  1.350e-01
 1.856e+00  1.334e+02  1.400e-01
 2.055e+00  1.382e+02  1.450e-01
 2.269e+00  1.431e+02  1.500e-01
 2.499e+00  1.479e+02  1.550e-01
 2.746e+00  1.528e+02  1.600e-01
 3.012e+00  1.576e+02  1.650e-01
 3.296e+00  1.625e+02  1.700e-01
 3.601e+00  1.674e+02  1.750e-01
 3.926e+00  1.723e+02  1.800e-01
 4.272e+00  1.772e+02  1.850e-01
 4.640e+00  1.821e+02  1.900e-01
 5.030e+00  1.870e+02  1.950e-01
 5.442e+00  1.919e+02  2.000e-01
 5.877e+00  1.969e+02  2.050e-01
 6.335e+00  2.018e+02  2.100e-01
 6.815e+00  2.068e+02  2.150e-01
 7.319e+00  2.118e+02  2.200e-01
 7.845e+00  2.168e+02  2.250e-01
 8.395e+00  2.218e+02  2.300e-01
 8.967e+00  2.268e+02  2.350e-01
 9.562e+00  2.318e+02  2.400e-01
 1.018e+01  2.368e+02  2.450e-01
 1.082e+01  2.419e+02  2.500e-01
 1.148e+01  2.469e+02  2.550e-01
 1.217e+01  2.520e+02  2.600e-01
 1.287e+01  2.571e+02  2.650e-01
 1.360e+01  2.622e+02  2.700e-01
 1.435e+01  2.673e+02  2.750e-01
 1.511e+01  2.724e+02  2.800e-01
 1.590e+01  2.776e+02  2.850e-01
 1.670e+01  2.827e+02  2.900e-01
 1.752e+01  2.879e+02  2.950e-01
 1.836e+01  2.931e+02  3.000e-01
 1.922e+01  2.983e+02  3.050e-01
 2.008e+01  3.035e+02  3.100e-01
 2.096e+01  3.087e+02  3.150e-01
 2.186e+01  3.140e+02  3.200e-01
 2.276e+01  3.192e+02  3.250e-01
 2.366e+01  3.245e+02  3.300e-01
 2.458e+01  3.298e+02  3.350e-01
