# Pres(MeV/fm^3), Enden (MeV/fm^3), nB (1/fm^3)
 2.535e-01  5.205e+01  5.500e-02
 2.970e-01  5.681e+01  6.000e-02
 3.457e-01  6.157e+01  6.500e-02
 4.002e-01  6.633e+01  7.000e-02
 4.614e-01  7.110e+01  7.500e-02
 5.299e-01  7.587e+01  8.000e-02
 6.066e-01  8.065e+01  8.500e-02
 6.925e-01  8.543e+01  9.000e-02
 7.883e-01  9.022e+01  9.500e-02
 8.950e-01  9.501e+01  1.000e-01
 1.014e+00  9.981e+01  1.050e-01
 1.145e+00  1.046e+02  1.100e-01
 1.290e+00  1.094e+02  1.150e-01
 1.450e+00  1.142e+02  1.200e-01
 1.626e+00  1.191e+02  1.250e-01
 1.819e+00  1.239e+02  1.300e-01
 2.030e+00  1.287e+02  1.350e-01
 2.259e+00  1.336e+02  1.400e-01
 2.505e+00  1.384e+02  1.450e-01
 2.770e+00  1.433e+02  1.500e-01
 3.055e+00  1.482e+02  1.550e-01
 3.362e+00  1.531e+02  1.600e-01
 3.691e+00  1.580e+02  1.650e-01
 4.044e+00  1.629e+02  1.700e-01
 4.421e+00  1.678e+02  1.750e-01
 4.824e+00  1.727e+02  1.800e-01
 5.253e+00  1.776e+02  1.850e-01
 5.709e+00  1.826e+02  1.900e-01
 6.192e+00  1.875e+02  1.950e-01
 6.703e+00  1.925e+02  2.000e-01
 7.242e+00  1.975e+02  2.050e-01
 7.811e+00  2.025e+02  2.100e-01
 8.408e+00  2.075e+02  2.150e-01
 9.035e+00  2.126e+02  2.200e-01
 9.692e+00  2.176e+02  2.250e-01
 1.038e+01  2.227e+02  2.300e-01
 1.110e+01  2.277e+02  2.350e-01
 1.184e+01  2.328e+02  2.400e-01
 1.262e+01  2.379e+02  2.450e-01
 1.343e+01  2.430e+02  2.500e-01
 1.427e+01  2.482e+02  2.550e-01
 1.514e+01  2.533e+02  2.600e-01
 1.604e+01  2.585e+02  2.650e-01
 1.697e+01  2.637e+02  2.700e-01
 1.793e+01  2.689e+02  2.750e-01
 1.892e+01  2.741e+02  2.800e-01
 1.994e+01  2.794e+02  2.850e-01
 2.099e+01  2.846e+02  2.900e-01
 2.207e+01  2.899e+02  2.950e-01
 2.318e+01  2.952e+02  3.000e-01
 2.431e+01  3.005e+02  3.050e-01
 2.547e+01  3.059e+02  3.100e-01
 2.666e+01  3.112e+02  3.150e-01
 2.788e+01  3.166e+02  3.200e-01
 2.912e+01  3.220e+02  3.250e-01
 3.038e+01  3.274e+02  3.300e-01
 3.166e+01  3.328e+02  3.350e-01
